Week,Employee_ID,AHT,Schedule_Adherence,ACW,RONA,Evaluation_Completed,Efficiency,Compliance,Logging,Professionalism,Exceptions,Knowledge,Guidance,QS_Adoption_Score,Performance_Level,Needs_Coaching
9/2/2024,EMP031,17.35,98.24,1.307,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/9/2024,EMP031,15.53,91.24,1.452,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/16/2024,EMP031,11.1,96.82,1.458,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/23/2024,EMP031,8.84,99.94,1.281,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/30/2024,EMP031,19.28,96.54,1.282,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/7/2024,EMP031,12,95.86,1.306,1,TRUE,100,85,90,85,100,95,100,93.57,Exceeds,No
10/14/2024,EMP031,28.86,95.69,0.265,0,TRUE,95,95,90,100,100,100,100,97.14,Exceeds,No
10/21/2024,EMP031,17.56,87.2,1.48,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/28/2024,EMP031,11.64,90.13,1.36,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/4/2024,EMP031,11.2,92.65,1.211,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/11/2024,EMP031,15.18,91.34,1.313,0,TRUE,100,100,95,100,90,100,100,97.86,Exceeds,No
11/18/2024,EMP031,18.12,87.77,1.351,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/25/2024,EMP031,7.48,93.08,1.356,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/2/2024,EMP031,18.53,85.12,1.334,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/9/2024,EMP031,16.91,95.05,1.171,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/16/2024,EMP031,13.99,91.83,1.113,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/23/2024,EMP031,15.64,85.41,1.235,2,TRUE,95,95,100,90,90,95,100,95,Exceeds,No
1/1/2024,EMP032,19.69,92.71,1.271,0,TRUE,100,95,85,100,95,100,95,95.71,Exceeds,No
1/8/2024,EMP032,12.95,88.31,1.125,2,TRUE,100,100,100,100,95,100,100,99.29,Exceeds,No
1/15/2024,EMP032,15.5,98.92,1.426,1,TRUE,100,100,95,100,100,85,95,96.43,Exceeds,No
1/22/2024,EMP032,16.62,88.99,0.179,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/29/2024,EMP032,12.24,91.6,1.465,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/5/2024,EMP032,11.39,88.63,1.162,1,TRUE,100,100,100,85,85,90,100,94.29,Exceeds,No
2/12/2024,EMP032,11.12,90.05,1.123,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/19/2024,EMP032,13.92,94.16,1.293,1,TRUE,100,90,100,100,90,95,100,96.43,Exceeds,No
2/26/2024,EMP032,11.67,98.28,1.176,2,TRUE,95,100,90,95,90,100,90,94.29,Exceeds,No
3/4/2024,EMP032,9.41,91.08,1.475,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/11/2024,EMP032,9.99,89.79,1.104,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/18/2024,EMP032,11.55,86.86,1.265,0,TRUE,100,95,95,100,100,100,90,97.14,Exceeds,No
3/25/2024,EMP032,14.89,99.58,1.471,1,TRUE,85,100,100,100,100,100,85,95.71,Exceeds,No
4/1/2024,EMP032,11.23,88.59,1.254,2,TRUE,100,95,95,85,100,95,50,88.57,Meets,Yes
4/8/2024,EMP032,7.4,98.69,1.137,2,TRUE,100,95,90,95,100,100,95,96.43,Exceeds,No
4/15/2024,EMP032,7.97,90.15,1.221,0,TRUE,95,100,100,100,85,95,33,86.86,Meets,Yes
4/22/2024,EMP032,14.54,94.85,1.299,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/29/2024,EMP032,19.46,94.47,1.174,1,TRUE,100,85,100,100,95,100,95,96.43,Exceeds,No
5/6/2024,EMP032,14.56,85.01,1.287,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/13/2024,EMP032,15.47,99.54,1.435,1,TRUE,95,85,95,100,100,90,95,94.29,Exceeds,No
5/20/2024,EMP032,13.21,89.04,1.449,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/27/2024,EMP032,11,97.68,1.12,2,TRUE,100,90,85,95,85,95,85,90.71,Exceeds,No
6/3/2024,EMP032,19.09,95.28,0.089,0,TRUE,95,90,95,50,90,100,100,88.57,Meets,Yes
6/10/2024,EMP032,11.74,85.81,1.21,0,TRUE,95,100,85,95,85,90,95,92.14,Exceeds,No
6/17/2024,EMP032,19.68,96.42,1.338,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/24/2024,EMP032,12.18,86.05,1.244,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/1/2024,EMP032,16.44,86.65,1.438,1,TRUE,95,90,85,90,100,100,85,92.14,Exceeds,No
7/8/2024,EMP032,19.99,85,1.387,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/15/2024,EMP032,12.25,85.8,1.14,0,TRUE,100,95,100,90,100,100,70,93.57,Exceeds,No
7/22/2024,EMP032,14.82,96.33,1.35,2,TRUE,100,100,100,85,85,90,100,94.29,Exceeds,No
7/29/2024,EMP032,18.02,98.2,1.145,1,TRUE,90,100,95,100,95,100,90,95.71,Exceeds,No
8/5/2024,EMP032,7.1,92.43,1.202,1,TRUE,95,100,33,95,90,100,100,87.57,Meets,Yes
8/12/2024,EMP032,9.07,94.24,1.171,1,TRUE,95,100,95,90,85,90,95,92.86,Exceeds,No
8/19/2024,EMP032,11.72,87.06,1.169,2,TRUE,100,95,85,90,95,95,100,94.29,Exceeds,No
8/26/2024,EMP032,13.13,99.55,1.347,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/2/2024,EMP032,12.44,95.8,1.325,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/9/2024,EMP032,19.17,94.99,1.17,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/16/2024,EMP032,12.62,86.56,1.496,2,TRUE,95,100,100,90,100,100,100,97.86,Exceeds,No
9/23/2024,EMP032,11.36,89.99,1.269,2,TRUE,100,90,100,90,100,90,70,91.43,Exceeds,No
9/30/2024,EMP032,16.29,96.28,1.139,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/7/2024,EMP032,14.12,86.06,1.148,0,TRUE,100,95,100,100,95,85,85,94.29,Exceeds,No
10/14/2024,EMP032,14.65,99.97,1.334,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/21/2024,EMP032,7.36,95.4,1.492,0,TRUE,85,95,85,100,85,95,95,91.43,Exceeds,No
10/28/2024,EMP032,9.24,99.97,1.329,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/4/2024,EMP032,16.41,90.73,1.48,2,TRUE,95,95,90,90,85,95,95,92.14,Exceeds,No
11/11/2024,EMP032,14.28,85.79,1.278,1,TRUE,95,100,90,95,33,100,95,86.86,Meets,Yes
11/18/2024,EMP032,12.54,89.49,1.274,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/25/2024,EMP032,16.34,98.78,1.3,2,TRUE,100,95,100,90,50,95,95,89.29,Meets,Yes
12/2/2024,EMP032,18.01,96.63,1.379,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/9/2024,EMP032,7.94,97.14,1.247,2,TRUE,95,95,100,100,100,100,33,89,Meets,Yes
12/16/2024,EMP032,11.23,87.88,0.433,2,TRUE,100,33,100,100,85,100,100,88.29,Meets,Yes
12/23/2024,EMP032,12.93,91.23,1.112,0,TRUE,90,100,95,90,90,100,95,94.29,Exceeds,No
1/1/2024,EMP033,17.14,93.83,1.276,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/8/2024,EMP033,9.97,91.08,1.304,1,TRUE,100,85,100,90,100,90,100,95,Exceeds,No
1/15/2024,EMP033,11.12,98.39,1.343,1,TRUE,100,100,90,100,90,90,100,95.71,Exceeds,No
1/22/2024,EMP033,13.76,95.34,1.21,2,TRUE,100,100,90,100,100,90,90,95.71,Exceeds,No
1/29/2024,EMP033,11.56,87.19,1.271,2,TRUE,100,100,100,100,95,95,100,98.57,Exceeds,No
2/5/2024,EMP033,13.85,95.37,0.247,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/12/2024,EMP033,14.65,95.27,1.375,1,TRUE,95,90,95,100,85,100,95,94.29,Exceeds,No
2/19/2024,EMP033,19.29,98.04,1.409,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/26/2024,EMP033,11.73,86.13,1.395,1,TRUE,95,90,95,95,95,85,70,89.29,Meets,Yes
3/4/2024,EMP033,9.33,98.27,1.237,1,TRUE,100,85,85,95,95,100,100,94.29,Exceeds,No
3/11/2024,EMP033,14.56,93.52,1.5,0,TRUE,100,100,90,100,90,95,95,95.71,Exceeds,No
3/18/2024,EMP033,18.3,87.04,0.426,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/25/2024,EMP033,15.62,85.05,0.137,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/1/2024,EMP033,11.35,88.34,1.178,1,TRUE,95,95,100,85,100,70,100,92.14,Exceeds,No
4/8/2024,EMP033,19.52,94.25,1.226,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/15/2024,EMP033,11.74,91.15,1.281,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/22/2024,EMP033,28.97,85.95,1.44,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/29/2024,EMP033,18.9,88.06,1.411,2,TRUE,85,95,90,100,95,90,95,92.86,Exceeds,No
5/6/2024,EMP033,7.24,88.83,1.44,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/13/2024,EMP033,15.99,92,1.209,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/20/2024,EMP033,18.42,99.67,1.337,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/27/2024,EMP033,9.96,91.96,1.213,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/3/2024,EMP033,17.52,89.93,1.144,1,TRUE,95,90,100,90,95,95,95,94.29,Exceeds,No
6/10/2024,EMP033,13.51,85.05,1.374,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/17/2024,EMP033,17.3,85.36,1.157,2,TRUE,100,90,90,85,100,90,90,92.14,Exceeds,No
6/24/2024,EMP033,17.35,89.17,1.367,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/1/2024,EMP033,17.3,89.04,1.359,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/8/2024,EMP033,18.69,85.8,1.424,2,TRUE,100,95,100,100,100,85,85,95,Exceeds,No
7/15/2024,EMP033,11.79,92.48,1.156,2,TRUE,90,100,100,100,100,85,95,95.71,Exceeds,No
7/22/2024,EMP033,11.98,91.56,1.413,2,TRUE,90,100,100,100,95,90,95,95.71,Exceeds,No
7/29/2024,EMP033,8.92,92.93,1.5,1,TRUE,100,90,90,90,90,95,85,91.43,Exceeds,No
8/5/2024,EMP033,19.58,90.66,1.44,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/12/2024,EMP033,8.4,93.05,1.401,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/19/2024,EMP033,19.65,95.45,1.365,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/26/2024,EMP033,19.44,99.56,1.269,2,TRUE,95,85,100,100,90,90,100,94.29,Exceeds,No
9/2/2024,EMP033,19.13,87.37,1.392,2,TRUE,85,85,100,100,100,100,90,94.29,Exceeds,No
9/9/2024,EMP033,19.19,99.75,1.39,2,TRUE,95,100,85,100,85,100,85,92.86,Exceeds,No
9/16/2024,EMP033,19.08,92.82,1.353,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/23/2024,EMP033,18.38,95.72,1.419,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/30/2024,EMP033,17.25,90.57,1.28,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/7/2024,EMP033,11.22,96.43,1.149,1,TRUE,85,95,90,100,100,95,70,90.71,Exceeds,No
10/14/2024,EMP033,12.19,91.39,1.324,0,TRUE,95,100,100,95,100,100,90,97.14,Exceeds,No
10/21/2024,EMP033,12.21,97.75,1.206,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/28/2024,EMP033,11.21,95.29,1.254,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/4/2024,EMP033,12.05,91.8,1.107,0,TRUE,100,100,100,95,90,70,85,91.43,Exceeds,No
11/11/2024,EMP033,9.76,91.4,1.253,1,TRUE,85,85,90,33,95,90,100,82.57,Meets,Yes
11/18/2024,EMP033,16.97,96.63,1.424,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/25/2024,EMP033,7.94,92.87,1.317,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/2/2024,EMP033,9.38,96.19,1.104,1,TRUE,95,100,95,90,100,100,100,97.14,Exceeds,No
12/9/2024,EMP033,15.4,87.82,1.288,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/16/2024,EMP033,12.28,88.57,1.217,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/23/2024,EMP033,18.96,97.56,0.244,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/1/2024,EMP034,8.02,99.78,1.262,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/8/2024,EMP034,9.1,91.56,1.473,2,TRUE,90,100,85,100,100,100,95,95.71,Exceeds,No
1/15/2024,EMP034,13.62,86.89,1.116,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/22/2024,EMP034,15.5,90.42,1.373,2,TRUE,95,100,100,100,100,90,95,97.14,Exceeds,No
1/29/2024,EMP034,18.35,95.21,1.44,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/5/2024,EMP034,12.41,99.05,1.484,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/12/2024,EMP034,19.8,88.52,1.171,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/19/2024,EMP034,7.21,97.02,1.313,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/26/2024,EMP034,15.81,90.99,1.117,2,TRUE,85,100,85,85,95,95,95,91.43,Exceeds,No
3/4/2024,EMP034,19.24,90.25,1.3,2,TRUE,95,100,100,100,100,100,100,99.29,Exceeds,No
3/11/2024,EMP034,19.51,88.38,1.15,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/18/2024,EMP034,13.09,91.54,1.435,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/25/2024,EMP034,12.3,96.39,1.146,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/1/2024,EMP034,9.17,86.27,1.305,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/8/2024,EMP034,7.13,89.94,0.265,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/15/2024,EMP034,15.37,93.82,1.489,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/22/2024,EMP034,18.17,91.15,1.362,0,TRUE,95,100,100,100,85,90,100,95.71,Exceeds,No
4/29/2024,EMP034,16.04,86.72,1.215,2,TRUE,100,95,70,95,100,90,100,92.86,Exceeds,No
5/6/2024,EMP034,12.69,95.57,1.196,0,TRUE,95,90,85,95,95,100,85,92.14,Exceeds,No
5/13/2024,EMP034,15.38,91.51,1.151,1,TRUE,95,95,100,100,95,100,100,97.86,Exceeds,No
5/20/2024,EMP034,19.29,87.08,1.403,2,TRUE,100,100,100,90,95,90,85,94.29,Exceeds,No
5/27/2024,EMP034,16.55,85.94,1.376,1,TRUE,33,90,100,100,95,95,95,86.86,Meets,Yes
6/3/2024,EMP034,17.49,88.71,1.344,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/10/2024,EMP034,14.03,89.05,1.116,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/17/2024,EMP034,7.57,97.01,1.405,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/24/2024,EMP034,13.3,92.55,1.357,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/1/2024,EMP034,15.8,92.71,1.486,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/8/2024,EMP034,7.84,97.06,1.335,2,TRUE,100,85,95,95,100,90,95,94.29,Exceeds,No
7/15/2024,EMP034,15.88,90.07,1.222,1,TRUE,90,95,95,95,95,100,85,93.57,Exceeds,No
7/22/2024,EMP034,17.37,89.82,1.253,1,TRUE,90,100,50,100,100,95,90,89.29,Meets,Yes
7/29/2024,EMP034,9.2,86.29,1.17,0,TRUE,95,100,100,100,95,100,100,98.57,Exceeds,No
8/5/2024,EMP034,12.48,92.62,0.364,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/12/2024,EMP034,9.25,87.62,1.383,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/19/2024,EMP034,17.05,85.84,1.18,0,TRUE,100,100,100,85,100,100,100,97.86,Exceeds,No
8/26/2024,EMP034,11.11,93.87,1.163,1,TRUE,95,85,100,100,100,95,90,95,Exceeds,No
9/2/2024,EMP034,7.18,97.31,1.131,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/9/2024,EMP034,16.82,98.51,1.465,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/16/2024,EMP034,14.45,92.84,1.193,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/23/2024,EMP034,12.31,99.87,1.238,0,TRUE,85,95,95,90,90,95,100,92.86,Exceeds,No
9/30/2024,EMP034,20.67,86.65,1.212,2,TRUE,33,100,90,85,100,95,85,84,Meets,Yes
10/7/2024,EMP034,7.48,92.23,1.265,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/14/2024,EMP034,9.87,99.29,1.386,2,TRUE,100,100,100,100,100,95,100,99.29,Exceeds,No
10/21/2024,EMP034,17.55,86.92,1.448,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/28/2024,EMP034,15.75,92.53,1.173,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/4/2024,EMP034,19.47,95.34,1.375,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
11/11/2024,EMP034,16.57,89.1,1.241,1,TRUE,100,90,100,95,90,95,85,93.57,Exceeds,No
11/18/2024,EMP034,17.53,89.83,1.492,0,TRUE,95,100,100,100,100,85,100,97.14,Exceeds,No
11/25/2024,EMP034,13.54,98.03,1.22,1,TRUE,95,95,100,100,95,100,100,97.86,Exceeds,No
12/2/2024,EMP034,16.3,85.3,1.103,0,TRUE,95,95,90,100,95,100,90,95,Exceeds,No
12/9/2024,EMP034,12.29,91.63,1.306,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/16/2024,EMP034,8.21,97.75,1.16,0,TRUE,100,100,85,85,95,85,100,92.86,Exceeds,No
12/23/2024,EMP034,11.3,98.43,1.118,1,TRUE,95,100,100,50,100,95,95,90.71,Exceeds,No
1/1/2024,EMP035,12.95,90.14,1.379,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/8/2024,EMP035,11.67,87.87,1.393,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/15/2024,EMP035,14.49,85.7,1.284,0,TRUE,100,90,95,95,90,100,95,95,Exceeds,No
1/22/2024,EMP035,18.59,86.58,1.371,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/29/2024,EMP035,14.4,94.57,1.315,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/5/2024,EMP035,9.49,88.41,1.352,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/12/2024,EMP035,16.91,86.05,1.339,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/19/2024,EMP035,8.53,98.44,1.366,2,TRUE,100,85,100,85,90,100,100,94.29,Exceeds,No
2/26/2024,EMP035,7.71,85.4,1.18,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/4/2024,EMP035,19.3,99.36,1.207,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/11/2024,EMP035,11.49,86.69,1.276,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/18/2024,EMP035,9.07,87.25,1.278,2,TRUE,90,100,85,95,100,100,100,95.71,Exceeds,No
3/25/2024,EMP035,8.86,92.65,0.389,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/1/2024,EMP035,14.97,86.88,0.19,1,TRUE,100,95,90,100,100,90,100,96.43,Exceeds,No
4/8/2024,EMP035,13.16,88.25,1.165,2,TRUE,85,90,100,100,100,100,100,96.43,Exceeds,No
4/15/2024,EMP035,14.88,85.91,1.201,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/22/2024,EMP035,18.85,97.74,1.186,0,TRUE,95,85,100,95,90,95,100,94.29,Exceeds,No
4/29/2024,EMP035,9.51,98.36,1.393,1,TRUE,100,100,100,95,100,95,95,97.86,Exceeds,No
5/6/2024,EMP035,19.47,96.1,1.288,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/13/2024,EMP035,13.77,98.43,1.383,1,TRUE,95,100,70,95,95,95,95,92.14,Exceeds,No
5/20/2024,EMP035,14.48,93.6,1.266,1,TRUE,90,95,95,100,90,95,100,95,Exceeds,No
5/27/2024,EMP035,11.17,98.8,1.456,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/3/2024,EMP035,34.14,94.59,1.493,1,TRUE,50,100,95,100,90,90,85,87.14,Meets,Yes
6/10/2024,EMP035,7.99,94.92,1.368,0,TRUE,100,100,90,100,95,90,95,95.71,Exceeds,No
6/17/2024,EMP035,14.64,85.51,0.433,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
6/24/2024,EMP035,19.17,95.04,1.303,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/1/2024,EMP035,15.74,99.48,0.468,1,TRUE,100,100,100,100,85,90,33,86.86,Meets,Yes
7/8/2024,EMP035,8.7,86.01,1.433,2,TRUE,100,100,100,95,90,100,100,97.86,Exceeds,No
7/15/2024,EMP035,12.59,95.6,1.497,1,TRUE,90,70,85,95,100,100,100,91.43,Exceeds,No
7/22/2024,EMP035,8.5,94.72,1.349,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
7/29/2024,EMP035,33.77,92.43,0.392,1,TRUE,100,85,90,90,95,90,100,92.86,Exceeds,No
8/5/2024,EMP035,16.03,98.27,1.317,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/12/2024,EMP035,7.77,97.37,1.204,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/19/2024,EMP035,11.28,99.68,1.242,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
8/26/2024,EMP035,14.03,85.93,1.458,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/2/2024,EMP035,16.15,98.62,1.122,2,TRUE,95,95,95,100,100,100,100,97.86,Exceeds,No
9/9/2024,EMP035,11.38,92.92,1.337,0,TRUE,95,90,90,95,100,100,100,95.71,Exceeds,No
9/16/2024,EMP035,16.49,99.27,1.249,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
9/23/2024,EMP035,15.71,90,1.255,1,TRUE,90,100,100,100,100,70,85,92.14,Exceeds,No
9/30/2024,EMP035,18.05,96.61,1.454,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/7/2024,EMP035,11.26,87.61,1.442,0,TRUE,90,100,85,85,100,100,100,94.29,Exceeds,No
10/14/2024,EMP035,18.03,94.78,1.34,1,TRUE,100,100,100,100,90,100,85,96.43,Exceeds,No
10/21/2024,EMP035,15.69,88.43,1.209,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
10/28/2024,EMP035,14.33,86.17,1.29,2,TRUE,100,100,100,90,95,100,95,97.14,Exceeds,No
11/4/2024,EMP035,19.69,87.85,1.263,2,TRUE,95,90,70,100,100,100,100,93.57,Exceeds,No
11/11/2024,EMP035,12.44,95.69,1.241,0,TRUE,100,90,100,95,100,50,100,90.71,Exceeds,No
11/18/2024,EMP035,15.87,96.74,1.141,0,TRUE,33,85,95,100,100,90,100,86.14,Meets,Yes
11/25/2024,EMP035,13.89,90.95,1.317,1,TRUE,33,95,100,95,100,100,85,86.86,Meets,Yes
12/2/2024,EMP035,15.75,99.83,1.221,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
12/9/2024,EMP035,28.28,86.97,1.364,0,TRUE,90,100,85,100,100,100,100,96.43,Exceeds,No
12/16/2024,EMP035,7.27,98.97,1.228,0,TRUE,95,85,95,33,95,90,100,84.71,Meets,Yes
12/23/2024,EMP035,16.95,90.51,1.272,2,TRUE,100,95,95,100,90,85,90,93.57,Exceeds,No
1/1/2024,EMP036,16.71,92.97,1.121,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/8/2024,EMP036,17.93,96.04,1.497,2,TRUE,95,95,95,85,100,100,100,95.71,Exceeds,No
1/15/2024,EMP036,7.27,92.22,1.303,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/22/2024,EMP036,13.68,97.85,1.11,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
1/29/2024,EMP036,16.85,99.77,0.275,1,TRUE,100,90,95,100,100,70,90,92.14,Exceeds,No
2/5/2024,EMP036,12.23,92.31,1.448,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
2/12/2024,EMP036,17.1,95.06,1.409,0,TRUE,95,90,100,100,100,100,95,97.14,Exceeds,No
2/19/2024,EMP036,7.18,88.31,0.353,0,TRUE,90,100,90,85,95,100,100,94.29,Exceeds,No
2/26/2024,EMP036,14.01,90.5,1.156,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/4/2024,EMP036,18.62,96.77,1.363,0,TRUE,100,100,100,95,100,95,100,98.57,Exceeds,No
3/11/2024,EMP036,17.97,97.26,1.407,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
3/18/2024,EMP036,16.8,88.42,0.29,2,TRUE,100,85,100,90,85,90,95,92.14,Exceeds,No
3/25/2024,EMP036,18.83,99.85,1.457,2,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
4/1/2024,EMP036,17.38,97.41,1.211,2,TRUE,85,95,90,100,100,100,95,95,Exceeds,No
4/8/2024,EMP036,15.67,85.21,1.197,2,TRUE,100,95,90,95,90,90,95,93.57,Exceeds,No
4/15/2024,EMP036,19.82,89.28,0.436,2,TRUE,90,95,85,100,100,95,95,94.29,Exceeds,No
4/22/2024,EMP036,17.25,88.64,1.35,2,TRUE,100,95,95,100,100,85,100,96.43,Exceeds,No
4/29/2024,EMP036,8.8,97.12,1.101,0,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/6/2024,EMP036,14.68,90.72,1.241,1,FALSE,,,,,,,,,Not Evaluated,Not Evaluated
5/13/2024,EMP036,19.12,91.6,1.443,1,TRUE,70,85,90,100,90,90,95,88.57,Meets,Yes
5/20/2024,EMP036,13.66,92.66,1.111,2,TRUE,95,95,95,90,90,100,100,95,Exceeds,No
5/27/2024,EMP036,11.08,95.51,1.101,0,TRUE,90,95,100,95,100,100,100,97.14,Exceeds,No
6/3/2024,EMP036,12.77,94.42,1.213,0,TRUE,85,100,90,85,95,100,95,92.86,Exceeds,No
